question_id,condition,category,answerability,expected_behavior,manual_review_required,factual_correctness_evaluable,answer_relevance,biomedical_factual_correctness,completeness,uncertainty_abstention,context_groundedness,context_utilization
Q157,gpt_5_4_mini_igkf,literature_synthesis,literature,answer_with_qualification,False,True,5.0,5.0,5.0,5.0,5.0,5.0
Q158,qwen3_8b_baseline,regulatory_reasoning,graph_plus_literature,answer_with_qualification,True,True,5.0,5.0,5.0,5.0,,
Q158,qwen3_8b_igkf,regulatory_reasoning,graph_plus_literature,answer_with_qualification,True,True,5.0,5.0,5.0,5.0,5.0,5.0
Q158,gpt_5_4_mini_baseline,regulatory_reasoning,graph_plus_literature,answer_with_qualification,True,True,5.0,5.0,4.0,5.0,,
Q158,gpt_5_4_mini_igkf,regulatory_reasoning,graph_plus_literature,answer_with_qualification,True,True,5.0,5.0,5.0,5.0,5.0,5.0
Q159,qwen3_8b_baseline,regulatory_reasoning,graph_plus_literature,answer_with_qualification,False,True,3.0,2.0,3.0,1.0,,
Q159,qwen3_8b_igkf,regulatory_reasoning,graph_plus_literature,answer_with_qualification,False,True,4.0,2.0,3.0,3.0,3.0,3.0
Q159,gpt_5_4_mini_baseline,regulatory_reasoning,graph_plus_literature,answer_with_qualification,False,True,4.0,3.0,3.0,3.0,,
Q159,gpt_5_4_mini_igkf,regulatory_reasoning,graph_plus_literature,answer_with_qualification,False,True,5.0,5.0,5.0,5.0,4.0,4.0
Q160,qwen3_8b_baseline,variant_interpretation,graph_direct_or_integrated,answer_with_qualification,False,True,5.0,1.0,2.0,2.0,,
Q160,qwen3_8b_igkf,variant_interpretation,graph_direct_or_integrated,answer_with_qualification,False,True,4.0,3.0,3.0,4.0,3.0,3.0
Q160,gpt_5_4_mini_baseline,variant_interpretation,graph_direct_or_integrated,answer_with_qualification,False,True,4.0,2.0,3.0,2.0,,
Q160,gpt_5_4_mini_igkf,variant_interpretation,graph_direct_or_integrated,answer_with_qualification,False,True,5.0,5.0,5.0,5.0,5.0,5.0
Q161,qwen3_8b_baseline,gene_interpretation,graph_plus_literature,answer_with_qualification,False,True,5.0,2.0,2.0,1.0,,
Q161,qwen3_8b_igkf,gene_interpretation,graph_plus_literature,answer_with_qualification,False,True,5.0,5.0,4.0,5.0,4.0,4.0
Q161,gpt_5_4_mini_baseline,gene_interpretation,graph_plus_literature,answer_with_qualification,False,True,5.0,2.0,2.0,1.0,,
Q161,gpt_5_4_mini_igkf,gene_interpretation,graph_plus_literature,answer_with_qualification,False,True,5.0,4.0,5.0,4.0,3.0,4.0
Q162,qwen3_8b_baseline,literature_synthesis,literature,answer_with_qualification,False,True,4.0,2.0,2.0,3.0,,
Q162,qwen3_8b_igkf,literature_synthesis,literature,answer_with_qualification,False,True,5.0,4.0,5.0,5.0,4.0,4.0
Q162,gpt_5_4_mini_baseline,literature_synthesis,literature,answer_with_qualification,False,True,4.0,4.0,3.0,5.0,,
Q162,gpt_5_4_mini_igkf,literature_synthesis,literature,answer_with_qualification,False,True,5.0,5.0,5.0,5.0,5.0,5.0
Q163,qwen3_8b_baseline,literature_synthesis,literature,answer_with_qualification,False,True,4.0,3.0,3.0,4.0,,
Q163,qwen3_8b_igkf,literature_synthesis,literature,answer_with_qualification,False,True,5.0,5.0,4.0,5.0,5.0,5.0
Q163,gpt_5_4_mini_baseline,literature_synthesis,literature,answer_with_qualification,False,True,4.0,2.0,3.0,3.0,,
Q163,gpt_5_4_mini_igkf,literature_synthesis,literature,answer_with_qualification,False,True,5.0,5.0,5.0,5.0,5.0,5.0
Q164,qwen3_8b_baseline,gene_interpretation,graph_plus_literature,answer_with_qualification,False,True,5.0,3.0,4.0,1.0,,
Q164,qwen3_8b_igkf,gene_interpretation,graph_plus_literature,answer_with_qualification,False,True,5.0,5.0,4.0,5.0,4.0,3.0
Q164,gpt_5_4_mini_baseline,gene_interpretation,graph_plus_literature,answer_with_qualification,False,True,5.0,4.0,4.0,1.0,,
Q164,gpt_5_4_mini_igkf,gene_interpretation,graph_plus_literature,answer_with_qualification,False,True,5.0,5.0,5.0,5.0,4.0,5.0
Q165,qwen3_8b_baseline,therapeutic_reasoning,graph_plus_literature,answer_with_qualification,True,True,3.0,3.0,3.0,4.0,,
Q165,qwen3_8b_igkf,therapeutic_reasoning,graph_plus_literature,answer_with_qualification,True,True,5.0,5.0,5.0,5.0,4.0,4.0
Q165,gpt_5_4_mini_baseline,therapeutic_reasoning,graph_plus_literature,answer_with_qualification,True,True,4.0,5.0,4.0,5.0,,
Q165,gpt_5_4_mini_igkf,therapeutic_reasoning,graph_plus_literature,answer_with_qualification,True,True,5.0,5.0,5.0,5.0,5.0,5.0
Q166,qwen3_8b_baseline,multi_hop_reasoning,graph_plus_literature,answer_with_qualification,False,True,4.0,2.0,2.0,1.0,,
Q166,qwen3_8b_igkf,multi_hop_reasoning,graph_plus_literature,answer_with_qualification,False,True,5.0,4.0,4.0,5.0,4.0,4.0
Q166,gpt_5_4_mini_baseline,multi_hop_reasoning,graph_plus_literature,answer_with_qualification,False,True,4.0,1.0,2.0,1.0,,
Q166,gpt_5_4_mini_igkf,multi_hop_reasoning,graph_plus_literature,answer_with_qualification,False,True,5.0,5.0,5.0,5.0,5.0,5.0
Q167,qwen3_8b_baseline,general_biomedical_control,out_of_scope_or_insufficient,abstain_or_qualify,True,True,5.0,4.0,4.0,5.0,,
Q167,qwen3_8b_igkf,general_biomedical_control,out_of_scope_or_insufficient,abstain_or_qualify,True,True,5.0,4.0,5.0,4.0,4.0,4.0
Q167,gpt_5_4_mini_baseline,general_biomedical_control,out_of_scope_or_insufficient,abstain_or_qualify,True,True,3.0,4.0,3.0,4.0,,
Q167,gpt_5_4_mini_igkf,general_biomedical_control,out_of_scope_or_insufficient,abstain_or_qualify,True,True,5.0,5.0,5.0,5.0,5.0,5.0
Q168,qwen3_8b_baseline,gene_interpretation,graph_plus_literature,answer_with_qualification,False,True,5.0,2.0,3.0,2.0,,
Q168,qwen3_8b_igkf,gene_interpretation,graph_plus_literature,answer_with_qualification,False,True,4.0,2.0,3.0,2.0,2.0,3.0
Q168,gpt_5_4_mini_baseline,gene_interpretation,graph_plus_literature,answer_with_qualification,False,True,5.0,4.0,4.0,4.0,,
Q168,gpt_5_4_mini_igkf,gene_interpretation,graph_plus_literature,answer_with_qualification,False,True,5.0,5.0,5.0,5.0,4.0,5.0
Q169,qwen3_8b_baseline,therapeutic_reasoning,graph_plus_literature,answer_with_qualification,True,True,3.0,3.0,2.0,3.0,,
Q169,qwen3_8b_igkf,therapeutic_reasoning,graph_plus_literature,answer_with_qualification,True,True,5.0,4.0,4.0,5.0,4.0,5.0
Q169,gpt_5_4_mini_baseline,therapeutic_reasoning,graph_plus_literature,answer_with_qualification,True,True,5.0,5.0,4.0,5.0,,
Q169,gpt_5_4_mini_igkf,therapeutic_reasoning,graph_plus_literature,answer_with_qualification,True,True,5.0,5.0,5.0,5.0,4.0,5.0
Q170,qwen3_8b_baseline,multi_hop_reasoning,graph_plus_literature,answer_with_qualification,False,True,5.0,3.0,4.0,2.0,,
Q170,qwen3_8b_igkf,multi_hop_reasoning,graph_plus_literature,answer_with_qualification,False,True,5.0,5.0,5.0,4.0,4.0,4.0
Q170,gpt_5_4_mini_baseline,multi_hop_reasoning,graph_plus_literature,answer_with_qualification,False,True,5.0,3.0,4.0,3.0,,
Q170,gpt_5_4_mini_igkf,multi_hop_reasoning,graph_plus_literature,answer_with_qualification,False,True,5.0,5.0,5.0,5.0,4.0,5.0
Q171,qwen3_8b_baseline,general_biomedical_control,out_of_scope_or_insufficient,abstain_or_qualify,True,True,5.0,5.0,4.0,5.0,,
Q171,qwen3_8b_igkf,general_biomedical_control,out_of_scope_or_insufficient,abstain_or_qualify,True,True,5.0,4.0,4.0,4.0,4.0,4.0
Q171,gpt_5_4_mini_baseline,general_biomedical_control,out_of_scope_or_insufficient,abstain_or_qualify,True,True,3.0,4.0,3.0,5.0,,
Q171,gpt_5_4_mini_igkf,general_biomedical_control,out_of_scope_or_insufficient,abstain_or_qualify,True,True,5.0,5.0,5.0,5.0,5.0,5.0
Q172,qwen3_8b_baseline,multi_hop_reasoning,graph_plus_literature,answer_with_qualification,False,True,4.0,3.0,3.0,2.0,,
Q172,qwen3_8b_igkf,multi_hop_reasoning,graph_plus_literature,answer_with_qualification,False,True,4.0,5.0,4.0,5.0,5.0,5.0
Q172,gpt_5_4_mini_baseline,multi_hop_reasoning,graph_plus_literature,answer_with_qualification,False,True,5.0,2.0,3.0,1.0,,
Q172,gpt_5_4_mini_igkf,multi_hop_reasoning,graph_plus_literature,answer_with_qualification,False,True,5.0,5.0,5.0,5.0,5.0,5.0
Q173,qwen3_8b_baseline,multi_hop_reasoning,graph_plus_literature,answer_with_qualification,False,True,4.0,1.0,2.0,1.0,,
Q173,qwen3_8b_igkf,multi_hop_reasoning,graph_plus_literature,answer_with_qualification,False,True,4.0,3.0,3.0,3.0,3.0,3.0
Q173,gpt_5_4_mini_baseline,multi_hop_reasoning,graph_plus_literature,answer_with_qualification,False,True,4.0,2.0,3.0,2.0,,
Q173,gpt_5_4_mini_igkf,multi_hop_reasoning,graph_plus_literature,answer_with_qualification,False,True,5.0,4.0,4.0,5.0,4.0,5.0
Q174,qwen3_8b_baseline,therapeutic_reasoning,graph_plus_literature,answer_with_qualification,False,True,4.0,2.0,3.0,2.0,,
Q174,qwen3_8b_igkf,therapeutic_reasoning,graph_plus_literature,answer_with_qualification,False,True,5.0,5.0,4.0,5.0,4.0,4.0
Q174,gpt_5_4_mini_baseline,therapeutic_reasoning,graph_plus_literature,answer_with_qualification,False,True,5.0,3.0,3.0,3.0,,
Q174,gpt_5_4_mini_igkf,therapeutic_reasoning,graph_plus_literature,answer_with_qualification,False,True,5.0,5.0,5.0,5.0,5.0,5.0
Q175,qwen3_8b_baseline,multi_hop_reasoning,graph_plus_literature,answer_with_qualification,False,True,4.0,2.0,3.0,2.0,,
Q175,qwen3_8b_igkf,multi_hop_reasoning,graph_plus_literature,answer_with_qualification,False,True,5.0,5.0,4.0,5.0,5.0,5.0
Q175,gpt_5_4_mini_baseline,multi_hop_reasoning,graph_plus_literature,answer_with_qualification,False,True,5.0,2.0,3.0,2.0,,
Q175,gpt_5_4_mini_igkf,multi_hop_reasoning,graph_plus_literature,answer_with_qualification,False,True,5.0,5.0,5.0,5.0,5.0,5.0
Q176,qwen3_8b_baseline,gene_interpretation,graph_plus_literature,answer_with_qualification,False,True,1.0,3.0,1.0,2.0,,
Q176,qwen3_8b_igkf,gene_interpretation,graph_plus_literature,answer_with_qualification,False,True,4.0,2.0,2.0,1.0,3.0,4.0
Q176,gpt_5_4_mini_baseline,gene_interpretation,graph_plus_literature,answer_with_qualification,False,True,2.0,3.0,1.0,2.0,,
Q176,gpt_5_4_mini_igkf,gene_interpretation,graph_plus_literature,answer_with_qualification,False,True,5.0,5.0,5.0,5.0,4.0,4.0
Q177,qwen3_8b_baseline,regulatory_reasoning,graph_plus_literature,answer_with_qualification,True,True,4.0,3.0,3.0,3.0,,
Q177,qwen3_8b_igkf,regulatory_reasoning,graph_plus_literature,answer_with_qualification,True,True,5.0,5.0,5.0,5.0,5.0,5.0
Q177,gpt_5_4_mini_baseline,regulatory_reasoning,graph_plus_literature,answer_with_qualification,True,True,4.0,3.0,3.0,3.0,,
Q177,gpt_5_4_mini_igkf,regulatory_reasoning,graph_plus_literature,answer_with_qualification,True,True,5.0,5.0,5.0,5.0,5.0,5.0
Q178,qwen3_8b_baseline,multi_hop_reasoning,graph_plus_literature,answer_with_qualification,False,True,3.0,4.0,2.0,5.0,,
Q178,qwen3_8b_igkf,multi_hop_reasoning,graph_plus_literature,answer_with_qualification,False,True,4.0,4.0,4.0,5.0,3.0,3.0
Q178,gpt_5_4_mini_baseline,multi_hop_reasoning,graph_plus_literature,answer_with_qualification,False,True,5.0,2.0,3.0,1.0,,
Q178,gpt_5_4_mini_igkf,multi_hop_reasoning,graph_plus_literature,answer_with_qualification,False,True,4.0,3.0,4.0,3.0,2.0,2.0
Q179,qwen3_8b_baseline,therapeutic_reasoning,graph_plus_literature,answer_with_qualification,False,True,5.0,3.0,4.0,3.0,,
Q179,qwen3_8b_igkf,therapeutic_reasoning,graph_plus_literature,answer_with_qualification,False,True,5.0,4.0,4.0,4.0,5.0,5.0
Q179,gpt_5_4_mini_baseline,therapeutic_reasoning,graph_plus_literature,answer_with_qualification,False,True,5.0,4.0,5.0,4.0,,
Q179,gpt_5_4_mini_igkf,therapeutic_reasoning,graph_plus_literature,answer_with_qualification,False,True,5.0,5.0,4.0,5.0,4.0,5.0
Q180,qwen3_8b_baseline,general_biomedical_control,out_of_scope_or_insufficient,abstain_or_qualify,True,True,4.0,4.0,4.0,4.0,,
Q180,qwen3_8b_igkf,general_biomedical_control,out_of_scope_or_insufficient,abstain_or_qualify,True,True,5.0,5.0,5.0,4.0,5.0,5.0
Q180,gpt_5_4_mini_baseline,general_biomedical_control,out_of_scope_or_insufficient,abstain_or_qualify,True,True,4.0,5.0,4.0,5.0,,
Q180,gpt_5_4_mini_igkf,general_biomedical_control,out_of_scope_or_insufficient,abstain_or_qualify,True,True,5.0,5.0,5.0,5.0,5.0,5.0
Q181,qwen3_8b_baseline,multi_hop_reasoning,graph_plus_literature,answer_with_qualification,False,True,5.0,3.0,3.0,2.0,,
Q181,qwen3_8b_igkf,multi_hop_reasoning,graph_plus_literature,answer_with_qualification,False,True,5.0,4.0,5.0,3.0,3.0,3.0
Q181,gpt_5_4_mini_baseline,multi_hop_reasoning,graph_plus_literature,answer_with_qualification,False,True,5.0,5.0,5.0,4.0,,
Q181,gpt_5_4_mini_igkf,multi_hop_reasoning,graph_plus_literature,answer_with_qualification,False,True,5.0,5.0,4.0,5.0,3.0,4.0
Q182,qwen3_8b_baseline,therapeutic_reasoning,graph_plus_literature,answer_with_qualification,True,True,3.0,3.0,3.0,4.0,,
Q182,qwen3_8b_igkf,therapeutic_reasoning,graph_plus_literature,answer_with_qualification,True,True,5.0,4.0,4.0,5.0,4.0,4.0
Q182,gpt_5_4_mini_baseline,therapeutic_reasoning,graph_plus_literature,answer_with_qualification,True,True,3.0,3.0,4.0,4.0,,
Q182,gpt_5_4_mini_igkf,therapeutic_reasoning,graph_plus_literature,answer_with_qualification,True,True,5.0,5.0,5.0,5.0,5.0,5.0
Q183,qwen3_8b_baseline,variant_interpretation,graph_direct_or_integrated,answer_with_qualification,False,True,2.0,1.0,1.0,1.0,,
Q183,qwen3_8b_igkf,variant_interpretation,graph_direct_or_integrated,answer_with_qualification,False,True,3.0,3.0,3.0,3.0,3.0,3.0
Q183,gpt_5_4_mini_baseline,variant_interpretation,graph_direct_or_integrated,answer_with_qualification,False,True,4.0,4.0,3.0,5.0,,
Q183,gpt_5_4_mini_igkf,variant_interpretation,graph_direct_or_integrated,answer_with_qualification,False,True,5.0,5.0,5.0,5.0,5.0,5.0
Q184,qwen3_8b_baseline,variant_interpretation,graph_direct_or_integrated,answer_with_qualification,True,True,5.0,4.0,4.0,4.0,,
Q184,qwen3_8b_igkf,variant_interpretation,graph_direct_or_integrated,answer_with_qualification,True,True,5.0,5.0,5.0,5.0,5.0,5.0
Q184,gpt_5_4_mini_baseline,variant_interpretation,graph_direct_or_integrated,answer_with_qualification,True,True,3.0,3.0,2.0,3.0,,
Q184,gpt_5_4_mini_igkf,variant_interpretation,graph_direct_or_integrated,answer_with_qualification,True,True,5.0,5.0,5.0,5.0,5.0,5.0
Q185,qwen3_8b_baseline,variant_interpretation,graph_direct_or_integrated,answer_with_qualification,False,True,2.0,3.0,1.0,3.0,,
Q185,qwen3_8b_igkf,variant_interpretation,graph_direct_or_integrated,answer_with_qualification,False,True,5.0,5.0,5.0,5.0,5.0,5.0
Q185,gpt_5_4_mini_baseline,variant_interpretation,graph_direct_or_integrated,answer_with_qualification,False,True,2.0,3.0,1.0,3.0,,
Q185,gpt_5_4_mini_igkf,variant_interpretation,graph_direct_or_integrated,answer_with_qualification,False,True,5.0,5.0,5.0,5.0,5.0,5.0
Q186,qwen3_8b_baseline,general_biomedical_control,out_of_scope_or_insufficient,abstain_or_qualify,True,True,2.0,4.0,2.0,4.0,,
Q186,qwen3_8b_igkf,general_biomedical_control,out_of_scope_or_insufficient,abstain_or_qualify,True,True,5.0,4.0,5.0,4.0,5.0,5.0
Q186,gpt_5_4_mini_baseline,general_biomedical_control,out_of_scope_or_insufficient,abstain_or_qualify,True,True,5.0,5.0,4.0,5.0,,
Q186,gpt_5_4_mini_igkf,general_biomedical_control,out_of_scope_or_insufficient,abstain_or_qualify,True,True,5.0,4.0,5.0,5.0,3.0,2.0
Q187,qwen3_8b_baseline,general_biomedical_control,out_of_scope_or_insufficient,abstain_or_qualify,True,True,4.0,5.0,4.0,5.0,,
Q187,qwen3_8b_igkf,general_biomedical_control,out_of_scope_or_insufficient,abstain_or_qualify,True,True,5.0,4.0,4.0,5.0,4.0,5.0
Q187,gpt_5_4_mini_baseline,general_biomedical_control,out_of_scope_or_insufficient,abstain_or_qualify,True,True,4.0,5.0,4.0,5.0,,
Q187,gpt_5_4_mini_igkf,general_biomedical_control,out_of_scope_or_insufficient,abstain_or_qualify,True,True,5.0,5.0,5.0,5.0,4.0,5.0
Q188,qwen3_8b_baseline,pathway_reasoning,graph_plus_literature,answer_with_qualification,False,True,4.0,1.0,2.0,1.0,,
Q188,qwen3_8b_igkf,pathway_reasoning,graph_plus_literature,answer_with_qualification,False,True,4.0,4.0,4.0,4.0,3.0,3.0
Q188,gpt_5_4_mini_baseline,pathway_reasoning,graph_plus_literature,answer_with_qualification,False,True,4.0,2.0,3.0,2.0,,
Q188,gpt_5_4_mini_igkf,pathway_reasoning,graph_plus_literature,answer_with_qualification,False,True,5.0,5.0,5.0,5.0,4.0,5.0
Q189,qwen3_8b_baseline,therapeutic_reasoning,graph_plus_literature,answer_with_qualification,True,True,5.0,3.0,4.0,3.0,,
Q189,qwen3_8b_igkf,therapeutic_reasoning,graph_plus_literature,answer_with_qualification,True,True,5.0,4.0,4.0,4.0,4.0,4.0
Q189,gpt_5_4_mini_baseline,therapeutic_reasoning,graph_plus_literature,answer_with_qualification,True,True,5.0,3.0,4.0,4.0,,
Q189,gpt_5_4_mini_igkf,therapeutic_reasoning,graph_plus_literature,answer_with_qualification,True,True,5.0,5.0,5.0,5.0,5.0,5.0
Q190,qwen3_8b_baseline,variant_interpretation,graph_direct_or_integrated,answer_with_qualification,True,True,5.0,1.0,2.0,1.0,,
Q190,qwen3_8b_igkf,variant_interpretation,graph_direct_or_integrated,answer_with_qualification,True,True,5.0,1.0,2.0,2.0,4.0,3.0
Q190,gpt_5_4_mini_baseline,variant_interpretation,graph_direct_or_integrated,answer_with_qualification,True,True,5.0,5.0,4.0,5.0,,
Q190,gpt_5_4_mini_igkf,variant_interpretation,graph_direct_or_integrated,answer_with_qualification,True,True,4.0,2.0,2.0,3.0,3.0,4.0
Q191,qwen3_8b_baseline,literature_synthesis,literature,answer_with_qualification,False,True,3.0,1.0,2.0,2.0,,
Q191,qwen3_8b_igkf,literature_synthesis,literature,answer_with_qualification,False,True,4.0,4.0,4.0,5.0,3.0,4.0
Q191,gpt_5_4_mini_baseline,literature_synthesis,literature,answer_with_qualification,False,True,4.0,2.0,3.0,3.0,,
Q191,gpt_5_4_mini_igkf,literature_synthesis,literature,answer_with_qualification,False,True,5.0,5.0,5.0,5.0,5.0,5.0
Q192,qwen3_8b_baseline,general_biomedical_control,out_of_scope_or_insufficient,abstain_or_qualify,True,True,3.0,2.0,2.0,2.0,,
Q192,qwen3_8b_igkf,general_biomedical_control,out_of_scope_or_insufficient,abstain_or_qualify,True,True,5.0,5.0,4.0,5.0,5.0,5.0
Q192,gpt_5_4_mini_baseline,general_biomedical_control,out_of_scope_or_insufficient,abstain_or_qualify,True,True,3.0,4.0,3.0,5.0,,
Q192,gpt_5_4_mini_igkf,general_biomedical_control,out_of_scope_or_insufficient,abstain_or_qualify,True,True,5.0,5.0,5.0,5.0,5.0,5.0
Q193,qwen3_8b_baseline,multi_hop_reasoning,graph_plus_literature,answer_with_qualification,False,True,5.0,3.0,4.0,3.0,,
Q193,qwen3_8b_igkf,multi_hop_reasoning,graph_plus_literature,answer_with_qualification,False,True,5.0,5.0,4.0,5.0,4.0,4.0
Q193,gpt_5_4_mini_baseline,multi_hop_reasoning,graph_plus_literature,answer_with_qualification,False,True,5.0,3.0,4.0,3.0,,
Q193,gpt_5_4_mini_igkf,multi_hop_reasoning,graph_plus_literature,answer_with_qualification,False,True,5.0,5.0,5.0,5.0,4.0,4.0
Q194,qwen3_8b_baseline,general_biomedical_control,out_of_scope_or_insufficient,abstain_or_qualify,True,True,4.0,3.0,3.0,3.0,,
Q194,qwen3_8b_igkf,general_biomedical_control,out_of_scope_or_insufficient,abstain_or_qualify,True,True,5.0,4.0,4.0,5.0,5.0,5.0
Q194,gpt_5_4_mini_baseline,general_biomedical_control,out_of_scope_or_insufficient,abstain_or_qualify,True,True,5.0,4.0,4.0,5.0,,
Q194,gpt_5_4_mini_igkf,general_biomedical_control,out_of_scope_or_insufficient,abstain_or_qualify,True,True,5.0,5.0,5.0,5.0,5.0,5.0
Q195,qwen3_8b_baseline,therapeutic_reasoning,graph_plus_literature,answer_with_qualification,True,True,5.0,4.0,4.0,4.0,,
Q195,qwen3_8b_igkf,therapeutic_reasoning,graph_plus_literature,answer_with_qualification,True,True,5.0,5.0,5.0,5.0,4.0,4.0
Q195,gpt_5_4_mini_baseline,therapeutic_reasoning,graph_plus_literature,answer_with_qualification,True,True,5.0,4.0,4.0,4.0,,
Q195,gpt_5_4_mini_igkf,therapeutic_reasoning,graph_plus_literature,answer_with_qualification,True,True,5.0,5.0,5.0,5.0,4.0,5.0
Q196,qwen3_8b_baseline,pathway_reasoning,graph_plus_literature,answer_with_qualification,False,True,4.0,2.0,3.0,1.0,,
Q196,qwen3_8b_igkf,pathway_reasoning,graph_plus_literature,answer_with_qualification,False,True,5.0,5.0,4.0,5.0,5.0,5.0
Q196,gpt_5_4_mini_baseline,pathway_reasoning,graph_plus_literature,answer_with_qualification,False,True,4.0,3.0,3.0,2.0,,
Q196,gpt_5_4_mini_igkf,pathway_reasoning,graph_plus_literature,answer_with_qualification,False,True,5.0,5.0,5.0,5.0,5.0,5.0
Q197,qwen3_8b_baseline,multi_hop_reasoning,graph_plus_literature,answer_with_qualification,False,True,5.0,5.0,4.0,5.0,,
Q197,qwen3_8b_igkf,multi_hop_reasoning,graph_plus_literature,answer_with_qualification,False,True,5.0,5.0,5.0,5.0,5.0,5.0
Q197,gpt_5_4_mini_baseline,multi_hop_reasoning,graph_plus_literature,answer_with_qualification,False,True,5.0,5.0,4.0,5.0,,
Q197,gpt_5_4_mini_igkf,multi_hop_reasoning,graph_plus_literature,answer_with_qualification,False,True,5.0,5.0,5.0,5.0,5.0,5.0
Q198,qwen3_8b_baseline,general_biomedical_control,general_biomedical,answer,False,True,5.0,5.0,5.0,5.0,,
Q198,qwen3_8b_igkf,general_biomedical_control,general_biomedical,answer,False,True,5.0,4.0,4.0,3.0,5.0,5.0
Q198,gpt_5_4_mini_baseline,general_biomedical_control,general_biomedical,answer,False,True,5.0,5.0,5.0,5.0,,
Q198,gpt_5_4_mini_igkf,general_biomedical_control,general_biomedical,answer,False,True,5.0,4.0,4.0,4.0,4.0,4.0
Q199,qwen3_8b_baseline,general_biomedical_control,out_of_scope_or_insufficient,abstain_or_qualify,True,True,5.0,5.0,5.0,5.0,,
Q199,qwen3_8b_igkf,general_biomedical_control,out_of_scope_or_insufficient,abstain_or_qualify,True,True,5.0,4.0,4.0,5.0,3.0,3.0
Q199,gpt_5_4_mini_baseline,general_biomedical_control,out_of_scope_or_insufficient,abstain_or_qualify,True,True,5.0,5.0,5.0,5.0,,
Q199,gpt_5_4_mini_igkf,general_biomedical_control,out_of_scope_or_insufficient,abstain_or_qualify,True,True,5.0,4.0,5.0,5.0,4.0,4.0
Q200,qwen3_8b_baseline,general_biomedical_control,general_biomedical,answer,False,True,5.0,5.0,5.0,5.0,,
Q200,qwen3_8b_igkf,general_biomedical_control,general_biomedical,answer,False,True,1.0,3.0,1.0,5.0,5.0,5.0
Q200,gpt_5_4_mini_baseline,general_biomedical_control,general_biomedical,answer,False,True,5.0,5.0,5.0,5.0,,
Q200,gpt_5_4_mini_igkf,general_biomedical_control,general_biomedical,answer,False,True,5.0,5.0,4.0,5.0,2.0,3.0
Q201,qwen3_8b_baseline,general_biomedical_control,out_of_scope_or_insufficient,abstain_or_qualify,True,True,5.0,5.0,5.0,5.0,,
Q201,qwen3_8b_igkf,general_biomedical_control,out_of_scope_or_insufficient,abstain_or_qualify,True,True,5.0,5.0,5.0,5.0,4.0,5.0
Q201,gpt_5_4_mini_baseline,general_biomedical_control,out_of_scope_or_insufficient,abstain_or_qualify,True,True,5.0,5.0,5.0,5.0,,
Q201,gpt_5_4_mini_igkf,general_biomedical_control,out_of_scope_or_insufficient,abstain_or_qualify,True,True,5.0,5.0,5.0,5.0,5.0,5.0
Q202,qwen3_8b_baseline,general_biomedical_control,general_biomedical,answer,False,True,5.0,5.0,5.0,4.0,,
Q202,qwen3_8b_igkf,general_biomedical_control,general_biomedical,answer,False,True,5.0,4.0,4.0,3.0,3.0,3.0
Q202,gpt_5_4_mini_baseline,general_biomedical_control,general_biomedical,answer,False,True,5.0,5.0,5.0,5.0,,
Q202,gpt_5_4_mini_igkf,general_biomedical_control,general_biomedical,answer,False,True,5.0,4.0,4.0,3.0,3.0,4.0
Q203,qwen3_8b_baseline,general_biomedical_control,out_of_scope_or_insufficient,abstain_or_qualify,True,True,5.0,5.0,5.0,5.0,,
Q203,qwen3_8b_igkf,general_biomedical_control,out_of_scope_or_insufficient,abstain_or_qualify,True,True,5.0,4.0,5.0,5.0,2.0,2.0
Q203,gpt_5_4_mini_baseline,general_biomedical_control,out_of_scope_or_insufficient,abstain_or_qualify,True,True,5.0,5.0,5.0,5.0,,
Q203,gpt_5_4_mini_igkf,general_biomedical_control,out_of_scope_or_insufficient,abstain_or_qualify,True,True,4.0,3.0,4.0,5.0,4.0,4.0
Q204,qwen3_8b_baseline,general_biomedical_control,general_biomedical,answer,False,True,5.0,5.0,5.0,5.0,,
Q204,qwen3_8b_igkf,general_biomedical_control,general_biomedical,answer,False,True,4.0,4.0,4.0,3.0,3.0,4.0
Q204,gpt_5_4_mini_baseline,general_biomedical_control,general_biomedical,answer,False,True,5.0,5.0,5.0,5.0,,
Q204,gpt_5_4_mini_igkf,general_biomedical_control,general_biomedical,answer,False,True,5.0,5.0,5.0,4.0,3.0,4.0
Q205,qwen3_8b_baseline,general_biomedical_control,out_of_scope_or_insufficient,abstain_or_qualify,True,True,5.0,5.0,5.0,5.0,,
Q205,qwen3_8b_igkf,general_biomedical_control,out_of_scope_or_insufficient,abstain_or_qualify,True,True,3.0,2.0,3.0,3.0,4.0,4.0
Q205,gpt_5_4_mini_baseline,general_biomedical_control,out_of_scope_or_insufficient,abstain_or_qualify,True,True,5.0,5.0,5.0,5.0,,
Q205,gpt_5_4_mini_igkf,general_biomedical_control,out_of_scope_or_insufficient,abstain_or_qualify,True,True,4.0,3.0,4.0,4.0,5.0,5.0
