question_id,randomized_orientation,hidden_system_mapping,judge_model,raw_first_orientation_judgment,raw_reversed_orientation_judgment,decoded_first_orientation_winner,decoded_reversed_orientation_winner,final_reconciled_outcome,position_instability_flag,evaluation_run_id,evaluation_timestamp,prompt_version,rubric_version,context_hash
Q138,"{""original_A"": ""qwen3_8b_igkf"", ""original_B"": ""gpt_5_4_mini_igkf""}","{""original"": {""A"": ""qwen3_8b_igkf"", ""B"": ""gpt_5_4_mini_igkf""}, ""reversed"": {""A"": ""gpt_5_4_mini_igkf"", ""B"": ""qwen3_8b_igkf""}}",gpt-5.5,B,A,MINI,MINI,MINI_WIN,False,final_pairwise_graphrag_qwen_vs_mini,2026-07-07T21:34:54.321368+00:00,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,c360f44eae443b6bf574fc082965dc30d55c9d97c8e20d266a563e92cd50a326
Q139,"{""original_A"": ""qwen3_8b_igkf"", ""original_B"": ""gpt_5_4_mini_igkf""}","{""original"": {""A"": ""qwen3_8b_igkf"", ""B"": ""gpt_5_4_mini_igkf""}, ""reversed"": {""A"": ""gpt_5_4_mini_igkf"", ""B"": ""qwen3_8b_igkf""}}",gpt-5.5,B,A,MINI,MINI,MINI_WIN,False,final_pairwise_graphrag_qwen_vs_mini,2026-07-07T21:34:54.321460+00:00,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,77b10b4ce33a76ed0f39708a688e09df521f45531b74e055d40ef13fd6cd83a3
Q140,"{""original_A"": ""qwen3_8b_igkf"", ""original_B"": ""gpt_5_4_mini_igkf""}","{""original"": {""A"": ""qwen3_8b_igkf"", ""B"": ""gpt_5_4_mini_igkf""}, ""reversed"": {""A"": ""gpt_5_4_mini_igkf"", ""B"": ""qwen3_8b_igkf""}}",gpt-5.5,B,A,MINI,MINI,MINI_WIN,False,final_pairwise_graphrag_qwen_vs_mini,2026-07-07T21:34:54.321550+00:00,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,d4228f6c3318e7c69412a37cf5113a947991ad1de31d2bd3a5ee409f5de8e66c
Q141,"{""original_A"": ""qwen3_8b_igkf"", ""original_B"": ""gpt_5_4_mini_igkf""}","{""original"": {""A"": ""qwen3_8b_igkf"", ""B"": ""gpt_5_4_mini_igkf""}, ""reversed"": {""A"": ""gpt_5_4_mini_igkf"", ""B"": ""qwen3_8b_igkf""}}",gpt-5.5,B,A,MINI,MINI,MINI_WIN,False,final_pairwise_graphrag_qwen_vs_mini,2026-07-07T21:34:54.321645+00:00,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,6492711e6fd9c07132749bdc518437f6845c522a81270e87192abe595cbaf579
Q142,"{""original_A"": ""gpt_5_4_mini_igkf"", ""original_B"": ""qwen3_8b_igkf""}","{""original"": {""A"": ""gpt_5_4_mini_igkf"", ""B"": ""qwen3_8b_igkf""}, ""reversed"": {""A"": ""qwen3_8b_igkf"", ""B"": ""gpt_5_4_mini_igkf""}}",gpt-5.5,A,B,MINI,MINI,MINI_WIN,False,final_pairwise_graphrag_qwen_vs_mini,2026-07-07T21:34:54.321735+00:00,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,a56386f76fe05e0ff52e5dacd15a39c1cd5154ffa25a89ab3d8959dbe8f1110e
Q143,"{""original_A"": ""gpt_5_4_mini_igkf"", ""original_B"": ""qwen3_8b_igkf""}","{""original"": {""A"": ""gpt_5_4_mini_igkf"", ""B"": ""qwen3_8b_igkf""}, ""reversed"": {""A"": ""qwen3_8b_igkf"", ""B"": ""gpt_5_4_mini_igkf""}}",gpt-5.5,A,B,MINI,MINI,MINI_WIN,False,final_pairwise_graphrag_qwen_vs_mini,2026-07-07T21:34:54.321826+00:00,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,838c69dcd629e7d32dd6db550f17252dbc3840f152f3488df3156cf3d0c68248
Q144,"{""original_A"": ""gpt_5_4_mini_igkf"", ""original_B"": ""qwen3_8b_igkf""}","{""original"": {""A"": ""gpt_5_4_mini_igkf"", ""B"": ""qwen3_8b_igkf""}, ""reversed"": {""A"": ""qwen3_8b_igkf"", ""B"": ""gpt_5_4_mini_igkf""}}",gpt-5.5,A,B,MINI,MINI,MINI_WIN,False,final_pairwise_graphrag_qwen_vs_mini,2026-07-07T21:34:54.321917+00:00,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,532ce55c1c7fe08660a7f5c71a01333b871a1b8df61a0a26b1ba8be032c721e1
Q145,"{""original_A"": ""gpt_5_4_mini_igkf"", ""original_B"": ""qwen3_8b_igkf""}","{""original"": {""A"": ""gpt_5_4_mini_igkf"", ""B"": ""qwen3_8b_igkf""}, ""reversed"": {""A"": ""qwen3_8b_igkf"", ""B"": ""gpt_5_4_mini_igkf""}}",gpt-5.5,A,B,MINI,MINI,MINI_WIN,False,final_pairwise_graphrag_qwen_vs_mini,2026-07-07T21:34:54.322011+00:00,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,a24b1b164a5f8554f541b6355218cd9856f93181a9c1e135019ba933ba595437
Q146,"{""original_A"": ""qwen3_8b_igkf"", ""original_B"": ""gpt_5_4_mini_igkf""}","{""original"": {""A"": ""qwen3_8b_igkf"", ""B"": ""gpt_5_4_mini_igkf""}, ""reversed"": {""A"": ""gpt_5_4_mini_igkf"", ""B"": ""qwen3_8b_igkf""}}",gpt-5.5,B,A,MINI,MINI,MINI_WIN,False,final_pairwise_graphrag_qwen_vs_mini,2026-07-07T21:34:54.322102+00:00,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,e420ff3c38763e5b6b917497d0234528446e93e40b8a6e6058b64f59df0688c5
Q147,"{""original_A"": ""qwen3_8b_igkf"", ""original_B"": ""gpt_5_4_mini_igkf""}","{""original"": {""A"": ""qwen3_8b_igkf"", ""B"": ""gpt_5_4_mini_igkf""}, ""reversed"": {""A"": ""gpt_5_4_mini_igkf"", ""B"": ""qwen3_8b_igkf""}}",gpt-5.5,B,A,MINI,MINI,MINI_WIN,False,final_pairwise_graphrag_qwen_vs_mini,2026-07-07T21:34:54.322192+00:00,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,dee38516abf6ea76e4080ab5878bb7a362fde40f67ceeaeec6fb96346dd5038b
Q148,"{""original_A"": ""qwen3_8b_igkf"", ""original_B"": ""gpt_5_4_mini_igkf""}","{""original"": {""A"": ""qwen3_8b_igkf"", ""B"": ""gpt_5_4_mini_igkf""}, ""reversed"": {""A"": ""gpt_5_4_mini_igkf"", ""B"": ""qwen3_8b_igkf""}}",gpt-5.5,B,A,MINI,MINI,MINI_WIN,False,final_pairwise_graphrag_qwen_vs_mini,2026-07-07T21:34:54.322284+00:00,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,26b0c5c3347c520f548c0e5af5fb0ff48fad081d8b16a8ceca8c9782e711a188
Q149,"{""original_A"": ""gpt_5_4_mini_igkf"", ""original_B"": ""qwen3_8b_igkf""}","{""original"": {""A"": ""gpt_5_4_mini_igkf"", ""B"": ""qwen3_8b_igkf""}, ""reversed"": {""A"": ""qwen3_8b_igkf"", ""B"": ""gpt_5_4_mini_igkf""}}",gpt-5.5,A,B,MINI,MINI,MINI_WIN,False,final_pairwise_graphrag_qwen_vs_mini,2026-07-07T21:34:54.322375+00:00,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,e4dbbf0a845d2811581d89f4d25b2d77a6793138dd63696afb26b0162e1d3f92
Q150,"{""original_A"": ""gpt_5_4_mini_igkf"", ""original_B"": ""qwen3_8b_igkf""}","{""original"": {""A"": ""gpt_5_4_mini_igkf"", ""B"": ""qwen3_8b_igkf""}, ""reversed"": {""A"": ""qwen3_8b_igkf"", ""B"": ""gpt_5_4_mini_igkf""}}",gpt-5.5,B,A,QWEN,QWEN,QWEN_WIN,False,final_pairwise_graphrag_qwen_vs_mini,2026-07-07T21:34:54.322467+00:00,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,ed426f65f3603e9c5306f0671bb44f17abc4617f18a52205e26dfb7f6c3b2150
Q151,"{""original_A"": ""qwen3_8b_igkf"", ""original_B"": ""gpt_5_4_mini_igkf""}","{""original"": {""A"": ""qwen3_8b_igkf"", ""B"": ""gpt_5_4_mini_igkf""}, ""reversed"": {""A"": ""gpt_5_4_mini_igkf"", ""B"": ""qwen3_8b_igkf""}}",gpt-5.5,B,A,MINI,MINI,MINI_WIN,False,final_pairwise_graphrag_qwen_vs_mini,2026-07-07T21:34:54.322557+00:00,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,1a3d11b5a20b23ccd732b5e9e292eb0f815045c45c3b351e7b26115233066f5f
Q152,"{""original_A"": ""gpt_5_4_mini_igkf"", ""original_B"": ""qwen3_8b_igkf""}","{""original"": {""A"": ""gpt_5_4_mini_igkf"", ""B"": ""qwen3_8b_igkf""}, ""reversed"": {""A"": ""qwen3_8b_igkf"", ""B"": ""gpt_5_4_mini_igkf""}}",gpt-5.5,A,B,MINI,MINI,MINI_WIN,False,final_pairwise_graphrag_qwen_vs_mini,2026-07-07T21:34:54.322660+00:00,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,648dad9544bcb8d23cad26ca815325d599b18eced47ad6a9e91e75456c4679b5
Q153,"{""original_A"": ""qwen3_8b_igkf"", ""original_B"": ""gpt_5_4_mini_igkf""}","{""original"": {""A"": ""qwen3_8b_igkf"", ""B"": ""gpt_5_4_mini_igkf""}, ""reversed"": {""A"": ""gpt_5_4_mini_igkf"", ""B"": ""qwen3_8b_igkf""}}",gpt-5.5,B,A,MINI,MINI,MINI_WIN,False,final_pairwise_graphrag_qwen_vs_mini,2026-07-07T21:34:54.322762+00:00,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,980dc571e262d414423e714f71bd218efc725091e51df3e565ce2b9172f8b0e0
Q154,"{""original_A"": ""qwen3_8b_igkf"", ""original_B"": ""gpt_5_4_mini_igkf""}","{""original"": {""A"": ""qwen3_8b_igkf"", ""B"": ""gpt_5_4_mini_igkf""}, ""reversed"": {""A"": ""gpt_5_4_mini_igkf"", ""B"": ""qwen3_8b_igkf""}}",gpt-5.5,B,A,MINI,MINI,MINI_WIN,False,final_pairwise_graphrag_qwen_vs_mini,2026-07-07T21:34:54.322863+00:00,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,ba3a06d7b4d4af21f24b0e9fbae2fb3a0b06d845270606ae20f3e10525588312
Q155,"{""original_A"": ""qwen3_8b_igkf"", ""original_B"": ""gpt_5_4_mini_igkf""}","{""original"": {""A"": ""qwen3_8b_igkf"", ""B"": ""gpt_5_4_mini_igkf""}, ""reversed"": {""A"": ""gpt_5_4_mini_igkf"", ""B"": ""qwen3_8b_igkf""}}",gpt-5.5,B,A,MINI,MINI,MINI_WIN,False,final_pairwise_graphrag_qwen_vs_mini,2026-07-07T21:34:54.322969+00:00,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,8bc80f45750e94893fa53bf20a23e85fb40cbc7a965178b7b347b4be9a2b5c1c
Q156,"{""original_A"": ""qwen3_8b_igkf"", ""original_B"": ""gpt_5_4_mini_igkf""}","{""original"": {""A"": ""qwen3_8b_igkf"", ""B"": ""gpt_5_4_mini_igkf""}, ""reversed"": {""A"": ""gpt_5_4_mini_igkf"", ""B"": ""qwen3_8b_igkf""}}",gpt-5.5,B,A,MINI,MINI,MINI_WIN,False,final_pairwise_graphrag_qwen_vs_mini,2026-07-07T21:34:54.323060+00:00,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,03a7dbbeb45db16061fa5f7bc2ac575dc1dfa0181bff00fc053a4f33da91eda5
Q157,"{""original_A"": ""gpt_5_4_mini_igkf"", ""original_B"": ""qwen3_8b_igkf""}","{""original"": {""A"": ""gpt_5_4_mini_igkf"", ""B"": ""qwen3_8b_igkf""}, ""reversed"": {""A"": ""qwen3_8b_igkf"", ""B"": ""gpt_5_4_mini_igkf""}}",gpt-5.5,A,B,MINI,MINI,MINI_WIN,False,final_pairwise_graphrag_qwen_vs_mini,2026-07-07T21:34:54.323153+00:00,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,b140030f6a59342f8b10fbb590988f9329cd77ce03750ae94fd4efc59422c4e2
Q158,"{""original_A"": ""qwen3_8b_igkf"", ""original_B"": ""gpt_5_4_mini_igkf""}","{""original"": {""A"": ""qwen3_8b_igkf"", ""B"": ""gpt_5_4_mini_igkf""}, ""reversed"": {""A"": ""gpt_5_4_mini_igkf"", ""B"": ""qwen3_8b_igkf""}}",gpt-5.5,B,A,MINI,MINI,MINI_WIN,False,final_pairwise_graphrag_qwen_vs_mini,2026-07-07T21:34:54.323244+00:00,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,c81f2df141da2cb1c06f16258ff086deb741fee225f7b23bad81f73b3b1f18a5
Q159,"{""original_A"": ""qwen3_8b_igkf"", ""original_B"": ""gpt_5_4_mini_igkf""}","{""original"": {""A"": ""qwen3_8b_igkf"", ""B"": ""gpt_5_4_mini_igkf""}, ""reversed"": {""A"": ""gpt_5_4_mini_igkf"", ""B"": ""qwen3_8b_igkf""}}",gpt-5.5,B,A,MINI,MINI,MINI_WIN,False,final_pairwise_graphrag_qwen_vs_mini,2026-07-07T21:34:54.323335+00:00,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,2f1194a60de08378bb51c2e63136ea65486b49de247c269e2b415d4c2d5dbe86
Q160,"{""original_A"": ""gpt_5_4_mini_igkf"", ""original_B"": ""qwen3_8b_igkf""}","{""original"": {""A"": ""gpt_5_4_mini_igkf"", ""B"": ""qwen3_8b_igkf""}, ""reversed"": {""A"": ""qwen3_8b_igkf"", ""B"": ""gpt_5_4_mini_igkf""}}",gpt-5.5,A,B,MINI,MINI,MINI_WIN,False,final_pairwise_graphrag_qwen_vs_mini,2026-07-07T21:34:54.323425+00:00,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,c97a2aae969dda8ff636ddad324fe0ca5089b5391410c46094a383dc52083bda
Q161,"{""original_A"": ""gpt_5_4_mini_igkf"", ""original_B"": ""qwen3_8b_igkf""}","{""original"": {""A"": ""gpt_5_4_mini_igkf"", ""B"": ""qwen3_8b_igkf""}, ""reversed"": {""A"": ""qwen3_8b_igkf"", ""B"": ""gpt_5_4_mini_igkf""}}",gpt-5.5,A,A,MINI,QWEN,POSITION_UNSTABLE,True,final_pairwise_graphrag_qwen_vs_mini,2026-07-07T21:34:54.323517+00:00,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,f5d71126beb454e605ebf49e99e7eb74e48f5c120c1f99d5b4d21257e2cc2c2d
Q162,"{""original_A"": ""qwen3_8b_igkf"", ""original_B"": ""gpt_5_4_mini_igkf""}","{""original"": {""A"": ""qwen3_8b_igkf"", ""B"": ""gpt_5_4_mini_igkf""}, ""reversed"": {""A"": ""gpt_5_4_mini_igkf"", ""B"": ""qwen3_8b_igkf""}}",gpt-5.5,B,A,MINI,MINI,MINI_WIN,False,final_pairwise_graphrag_qwen_vs_mini,2026-07-07T21:34:54.323607+00:00,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,3f4cde4d7950c94c1f2f77e4855e024f1d729067e202281db0aff26f34d632b2
Q163,"{""original_A"": ""gpt_5_4_mini_igkf"", ""original_B"": ""qwen3_8b_igkf""}","{""original"": {""A"": ""gpt_5_4_mini_igkf"", ""B"": ""qwen3_8b_igkf""}, ""reversed"": {""A"": ""qwen3_8b_igkf"", ""B"": ""gpt_5_4_mini_igkf""}}",gpt-5.5,A,B,MINI,MINI,MINI_WIN,False,final_pairwise_graphrag_qwen_vs_mini,2026-07-07T21:34:54.323702+00:00,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,dc3d01ea6f57bc4daf289c3ddea65c3e2ee3eff3342b44d734f6918c33cca240
Q164,"{""original_A"": ""gpt_5_4_mini_igkf"", ""original_B"": ""qwen3_8b_igkf""}","{""original"": {""A"": ""gpt_5_4_mini_igkf"", ""B"": ""qwen3_8b_igkf""}, ""reversed"": {""A"": ""qwen3_8b_igkf"", ""B"": ""gpt_5_4_mini_igkf""}}",gpt-5.5,A,B,MINI,MINI,MINI_WIN,False,final_pairwise_graphrag_qwen_vs_mini,2026-07-07T21:34:54.323792+00:00,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,a0940f9e0d77f8ef3fb829a85dcd200e92a9bcd62efcb0e2de957d969016fd50
Q165,"{""original_A"": ""gpt_5_4_mini_igkf"", ""original_B"": ""qwen3_8b_igkf""}","{""original"": {""A"": ""gpt_5_4_mini_igkf"", ""B"": ""qwen3_8b_igkf""}, ""reversed"": {""A"": ""qwen3_8b_igkf"", ""B"": ""gpt_5_4_mini_igkf""}}",gpt-5.5,A,B,MINI,MINI,MINI_WIN,False,final_pairwise_graphrag_qwen_vs_mini,2026-07-07T21:34:54.323884+00:00,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,8fb57e6aff005660f90a18b3a0bfe5bdfd2fb674b0190e5b2683ac1538ed85e1
Q166,"{""original_A"": ""gpt_5_4_mini_igkf"", ""original_B"": ""qwen3_8b_igkf""}","{""original"": {""A"": ""gpt_5_4_mini_igkf"", ""B"": ""qwen3_8b_igkf""}, ""reversed"": {""A"": ""qwen3_8b_igkf"", ""B"": ""gpt_5_4_mini_igkf""}}",gpt-5.5,A,B,MINI,MINI,MINI_WIN,False,final_pairwise_graphrag_qwen_vs_mini,2026-07-07T21:34:54.323978+00:00,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,a83ca2b9a9cc113992673daa6d4c7682fbaff9256828c7822755938dedf35a88
Q167,"{""original_A"": ""gpt_5_4_mini_igkf"", ""original_B"": ""qwen3_8b_igkf""}","{""original"": {""A"": ""gpt_5_4_mini_igkf"", ""B"": ""qwen3_8b_igkf""}, ""reversed"": {""A"": ""qwen3_8b_igkf"", ""B"": ""gpt_5_4_mini_igkf""}}",gpt-5.5,A,B,MINI,MINI,MINI_WIN,False,final_pairwise_graphrag_qwen_vs_mini,2026-07-07T21:34:54.324070+00:00,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,3f31ac8c102a33dc12f1fd9ba0feb10192fea61cd2ef7711d829d098f51d1b72
Q168,"{""original_A"": ""qwen3_8b_igkf"", ""original_B"": ""gpt_5_4_mini_igkf""}","{""original"": {""A"": ""qwen3_8b_igkf"", ""B"": ""gpt_5_4_mini_igkf""}, ""reversed"": {""A"": ""gpt_5_4_mini_igkf"", ""B"": ""qwen3_8b_igkf""}}",gpt-5.5,B,A,MINI,MINI,MINI_WIN,False,final_pairwise_graphrag_qwen_vs_mini,2026-07-07T21:34:54.324161+00:00,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,9777e0c83579bb64778b0dfeedac9b14307a3aa7e8ec20b1768466b687f11a6e
Q169,"{""original_A"": ""gpt_5_4_mini_igkf"", ""original_B"": ""qwen3_8b_igkf""}","{""original"": {""A"": ""gpt_5_4_mini_igkf"", ""B"": ""qwen3_8b_igkf""}, ""reversed"": {""A"": ""qwen3_8b_igkf"", ""B"": ""gpt_5_4_mini_igkf""}}",gpt-5.5,A,B,MINI,MINI,MINI_WIN,False,final_pairwise_graphrag_qwen_vs_mini,2026-07-07T21:34:54.324254+00:00,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,fb7c5dca376ec6357682cbb9af721a4f96f53e37998c3bb411237aceb5d3688d
Q170,"{""original_A"": ""qwen3_8b_igkf"", ""original_B"": ""gpt_5_4_mini_igkf""}","{""original"": {""A"": ""qwen3_8b_igkf"", ""B"": ""gpt_5_4_mini_igkf""}, ""reversed"": {""A"": ""gpt_5_4_mini_igkf"", ""B"": ""qwen3_8b_igkf""}}",gpt-5.5,B,A,MINI,MINI,MINI_WIN,False,final_pairwise_graphrag_qwen_vs_mini,2026-07-07T21:34:54.324345+00:00,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,0afcf98291195ca0a85193bf910489b0d5438c824904cb8aeb2fbd7a73e60467
Q171,"{""original_A"": ""gpt_5_4_mini_igkf"", ""original_B"": ""qwen3_8b_igkf""}","{""original"": {""A"": ""gpt_5_4_mini_igkf"", ""B"": ""qwen3_8b_igkf""}, ""reversed"": {""A"": ""qwen3_8b_igkf"", ""B"": ""gpt_5_4_mini_igkf""}}",gpt-5.5,A,B,MINI,MINI,MINI_WIN,False,final_pairwise_graphrag_qwen_vs_mini,2026-07-07T21:34:54.324435+00:00,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,c4c322a1c66bcfee38b21307c86a2c38ef55f94feb6569298b0d12cf19e95d23
Q172,"{""original_A"": ""gpt_5_4_mini_igkf"", ""original_B"": ""qwen3_8b_igkf""}","{""original"": {""A"": ""gpt_5_4_mini_igkf"", ""B"": ""qwen3_8b_igkf""}, ""reversed"": {""A"": ""qwen3_8b_igkf"", ""B"": ""gpt_5_4_mini_igkf""}}",gpt-5.5,A,A,MINI,QWEN,POSITION_UNSTABLE,True,final_pairwise_graphrag_qwen_vs_mini,2026-07-07T21:34:54.324529+00:00,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,5444913a97868abd9e96b6a4863007b1d1c8015dd341408ec27911bac4f66452
Q173,"{""original_A"": ""gpt_5_4_mini_igkf"", ""original_B"": ""qwen3_8b_igkf""}","{""original"": {""A"": ""gpt_5_4_mini_igkf"", ""B"": ""qwen3_8b_igkf""}, ""reversed"": {""A"": ""qwen3_8b_igkf"", ""B"": ""gpt_5_4_mini_igkf""}}",gpt-5.5,A,B,MINI,MINI,MINI_WIN,False,final_pairwise_graphrag_qwen_vs_mini,2026-07-07T21:34:54.324621+00:00,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,5b7c81b1369c9debbf757a83421128ef079912e38b2db98688f2a611f375f560
Q174,"{""original_A"": ""gpt_5_4_mini_igkf"", ""original_B"": ""qwen3_8b_igkf""}","{""original"": {""A"": ""gpt_5_4_mini_igkf"", ""B"": ""qwen3_8b_igkf""}, ""reversed"": {""A"": ""qwen3_8b_igkf"", ""B"": ""gpt_5_4_mini_igkf""}}",gpt-5.5,A,B,MINI,MINI,MINI_WIN,False,final_pairwise_graphrag_qwen_vs_mini,2026-07-07T21:34:54.324727+00:00,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,91d9291726b097410dd675197032e28e570646a0dfbd99c363711418f2b0f4b2
Q175,"{""original_A"": ""gpt_5_4_mini_igkf"", ""original_B"": ""qwen3_8b_igkf""}","{""original"": {""A"": ""gpt_5_4_mini_igkf"", ""B"": ""qwen3_8b_igkf""}, ""reversed"": {""A"": ""qwen3_8b_igkf"", ""B"": ""gpt_5_4_mini_igkf""}}",gpt-5.5,A,B,MINI,MINI,MINI_WIN,False,final_pairwise_graphrag_qwen_vs_mini,2026-07-07T21:34:54.324818+00:00,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,4f0f405deca87b8424caf829b4a41c03ebc06c2aa17c47779d5627d5f5baaade
Q176,"{""original_A"": ""qwen3_8b_igkf"", ""original_B"": ""gpt_5_4_mini_igkf""}","{""original"": {""A"": ""qwen3_8b_igkf"", ""B"": ""gpt_5_4_mini_igkf""}, ""reversed"": {""A"": ""gpt_5_4_mini_igkf"", ""B"": ""qwen3_8b_igkf""}}",gpt-5.5,B,A,MINI,MINI,MINI_WIN,False,final_pairwise_graphrag_qwen_vs_mini,2026-07-07T21:34:54.324911+00:00,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,ccda97b6769f70ecf6302900c7b345ed9b980878928dfc2a3a484248045040d8
Q177,"{""original_A"": ""gpt_5_4_mini_igkf"", ""original_B"": ""qwen3_8b_igkf""}","{""original"": {""A"": ""gpt_5_4_mini_igkf"", ""B"": ""qwen3_8b_igkf""}, ""reversed"": {""A"": ""qwen3_8b_igkf"", ""B"": ""gpt_5_4_mini_igkf""}}",gpt-5.5,A,B,MINI,MINI,MINI_WIN,False,final_pairwise_graphrag_qwen_vs_mini,2026-07-07T21:34:54.325002+00:00,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,eb8f059290a0b5758f7f09bbf7ce946c4ce0b7c447d4b90e99312cfe40c63e78
Q178,"{""original_A"": ""gpt_5_4_mini_igkf"", ""original_B"": ""qwen3_8b_igkf""}","{""original"": {""A"": ""gpt_5_4_mini_igkf"", ""B"": ""qwen3_8b_igkf""}, ""reversed"": {""A"": ""qwen3_8b_igkf"", ""B"": ""gpt_5_4_mini_igkf""}}",gpt-5.5,B,A,QWEN,QWEN,QWEN_WIN,False,final_pairwise_graphrag_qwen_vs_mini,2026-07-07T21:34:54.325094+00:00,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,616a95b9a9539c5e81b32340f50c3b521edfb4231efb8a41752566dcdb4a90cc
Q179,"{""original_A"": ""qwen3_8b_igkf"", ""original_B"": ""gpt_5_4_mini_igkf""}","{""original"": {""A"": ""qwen3_8b_igkf"", ""B"": ""gpt_5_4_mini_igkf""}, ""reversed"": {""A"": ""gpt_5_4_mini_igkf"", ""B"": ""qwen3_8b_igkf""}}",gpt-5.5,B,A,MINI,MINI,MINI_WIN,False,final_pairwise_graphrag_qwen_vs_mini,2026-07-07T21:34:54.325185+00:00,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,86561a8cedddc7a4c131ac2b28aaca0f0bdd8e034f5be367c71c7cad38919fd6
Q180,"{""original_A"": ""qwen3_8b_igkf"", ""original_B"": ""gpt_5_4_mini_igkf""}","{""original"": {""A"": ""qwen3_8b_igkf"", ""B"": ""gpt_5_4_mini_igkf""}, ""reversed"": {""A"": ""gpt_5_4_mini_igkf"", ""B"": ""qwen3_8b_igkf""}}",gpt-5.5,B,A,MINI,MINI,MINI_WIN,False,final_pairwise_graphrag_qwen_vs_mini,2026-07-07T21:34:54.325277+00:00,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,9b4f0f5a4ce2a31403078cc0dab184d0416fdc0008284d1ee581ecd7e184ee20
Q181,"{""original_A"": ""gpt_5_4_mini_igkf"", ""original_B"": ""qwen3_8b_igkf""}","{""original"": {""A"": ""gpt_5_4_mini_igkf"", ""B"": ""qwen3_8b_igkf""}, ""reversed"": {""A"": ""qwen3_8b_igkf"", ""B"": ""gpt_5_4_mini_igkf""}}",gpt-5.5,A,B,MINI,MINI,MINI_WIN,False,final_pairwise_graphrag_qwen_vs_mini,2026-07-07T21:34:54.325367+00:00,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,8691e95e6f1e5b17b629f96d02baf93107b79c6e9869de39a4decfc2f70e75a7
Q182,"{""original_A"": ""qwen3_8b_igkf"", ""original_B"": ""gpt_5_4_mini_igkf""}","{""original"": {""A"": ""qwen3_8b_igkf"", ""B"": ""gpt_5_4_mini_igkf""}, ""reversed"": {""A"": ""gpt_5_4_mini_igkf"", ""B"": ""qwen3_8b_igkf""}}",gpt-5.5,B,A,MINI,MINI,MINI_WIN,False,final_pairwise_graphrag_qwen_vs_mini,2026-07-07T21:34:54.325457+00:00,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,70467b960dabab70257ebe04516162db03edd6af121b44947ffd7b6c81e44ef6
Q183,"{""original_A"": ""gpt_5_4_mini_igkf"", ""original_B"": ""qwen3_8b_igkf""}","{""original"": {""A"": ""gpt_5_4_mini_igkf"", ""B"": ""qwen3_8b_igkf""}, ""reversed"": {""A"": ""qwen3_8b_igkf"", ""B"": ""gpt_5_4_mini_igkf""}}",gpt-5.5,A,B,MINI,MINI,MINI_WIN,False,final_pairwise_graphrag_qwen_vs_mini,2026-07-07T21:34:54.325548+00:00,pairwise_prompt_v1,pairwise_biomedical_rubric_v1,d7d780994d8ea2423a37921bccd63009aafd213d6d2153e301130dbdeca14f8d
