question_id,condition,category,answerability,expected_behavior,manual_review_required,answer_relevance,biomedical_factual_correctness,completeness,uncertainty_abstention
Q178,qwen3_8b_graph_only,multi_hop_reasoning,graph_plus_literature,answer_with_qualification,False,4.0,5.0,4.0,5.0
Q178,qwen3_8b_literature_only,multi_hop_reasoning,graph_plus_literature,answer_with_qualification,False,4.0,4.0,4.0,5.0
Q178,qwen3_8b_igkf,multi_hop_reasoning,graph_plus_literature,answer_with_qualification,False,4.0,4.0,4.0,5.0
Q179,qwen3_8b_baseline,therapeutic_reasoning,graph_plus_literature,answer_with_qualification,False,5.0,3.0,4.0,3.0
Q179,qwen3_8b_graph_only,therapeutic_reasoning,graph_plus_literature,answer_with_qualification,False,5.0,5.0,4.0,5.0
Q179,qwen3_8b_literature_only,therapeutic_reasoning,graph_plus_literature,answer_with_qualification,False,4.0,3.0,3.0,4.0
Q179,qwen3_8b_igkf,therapeutic_reasoning,graph_plus_literature,answer_with_qualification,False,5.0,4.0,4.0,4.0
Q180,qwen3_8b_baseline,general_biomedical_control,out_of_scope_or_insufficient,abstain_or_qualify,True,4.0,4.0,4.0,4.0
Q180,qwen3_8b_graph_only,general_biomedical_control,out_of_scope_or_insufficient,abstain_or_qualify,True,5.0,5.0,5.0,5.0
Q180,qwen3_8b_literature_only,general_biomedical_control,out_of_scope_or_insufficient,abstain_or_qualify,True,4.0,3.0,4.0,3.0
Q180,qwen3_8b_igkf,general_biomedical_control,out_of_scope_or_insufficient,abstain_or_qualify,True,5.0,5.0,5.0,4.0
Q181,qwen3_8b_baseline,multi_hop_reasoning,graph_plus_literature,answer_with_qualification,False,5.0,3.0,3.0,2.0
Q181,qwen3_8b_graph_only,multi_hop_reasoning,graph_plus_literature,answer_with_qualification,False,1.0,2.0,1.0,2.0
Q181,qwen3_8b_literature_only,multi_hop_reasoning,graph_plus_literature,answer_with_qualification,False,5.0,4.0,4.0,3.0
Q181,qwen3_8b_igkf,multi_hop_reasoning,graph_plus_literature,answer_with_qualification,False,5.0,4.0,5.0,3.0
Q182,qwen3_8b_baseline,therapeutic_reasoning,graph_plus_literature,answer_with_qualification,True,3.0,3.0,3.0,4.0
Q182,qwen3_8b_graph_only,therapeutic_reasoning,graph_plus_literature,answer_with_qualification,True,5.0,5.0,4.0,5.0
Q182,qwen3_8b_literature_only,therapeutic_reasoning,graph_plus_literature,answer_with_qualification,True,5.0,3.0,4.0,5.0
Q182,qwen3_8b_igkf,therapeutic_reasoning,graph_plus_literature,answer_with_qualification,True,5.0,4.0,4.0,5.0
Q183,qwen3_8b_baseline,variant_interpretation,graph_direct_or_integrated,answer_with_qualification,False,2.0,1.0,1.0,1.0
Q183,qwen3_8b_graph_only,variant_interpretation,graph_direct_or_integrated,answer_with_qualification,False,5.0,5.0,4.0,5.0
Q183,qwen3_8b_literature_only,variant_interpretation,graph_direct_or_integrated,answer_with_qualification,False,3.0,1.0,1.0,2.0
Q183,qwen3_8b_igkf,variant_interpretation,graph_direct_or_integrated,answer_with_qualification,False,3.0,3.0,3.0,3.0
Q184,qwen3_8b_baseline,variant_interpretation,graph_direct_or_integrated,answer_with_qualification,True,5.0,4.0,4.0,4.0
Q184,qwen3_8b_graph_only,variant_interpretation,graph_direct_or_integrated,answer_with_qualification,True,5.0,5.0,5.0,5.0
Q184,qwen3_8b_literature_only,variant_interpretation,graph_direct_or_integrated,answer_with_qualification,True,5.0,5.0,5.0,5.0
Q184,qwen3_8b_igkf,variant_interpretation,graph_direct_or_integrated,answer_with_qualification,True,5.0,5.0,5.0,5.0
Q185,qwen3_8b_baseline,variant_interpretation,graph_direct_or_integrated,answer_with_qualification,False,2.0,3.0,1.0,3.0
Q185,qwen3_8b_graph_only,variant_interpretation,graph_direct_or_integrated,answer_with_qualification,False,5.0,5.0,5.0,5.0
Q185,qwen3_8b_literature_only,variant_interpretation,graph_direct_or_integrated,answer_with_qualification,False,5.0,3.0,4.0,4.0
Q185,qwen3_8b_igkf,variant_interpretation,graph_direct_or_integrated,answer_with_qualification,False,5.0,5.0,5.0,5.0
Q186,qwen3_8b_baseline,general_biomedical_control,out_of_scope_or_insufficient,abstain_or_qualify,True,2.0,4.0,2.0,4.0
Q186,qwen3_8b_graph_only,general_biomedical_control,out_of_scope_or_insufficient,abstain_or_qualify,True,5.0,4.0,5.0,5.0
Q186,qwen3_8b_literature_only,general_biomedical_control,out_of_scope_or_insufficient,abstain_or_qualify,True,5.0,4.0,4.0,5.0
Q186,qwen3_8b_igkf,general_biomedical_control,out_of_scope_or_insufficient,abstain_or_qualify,True,5.0,4.0,5.0,4.0
Q187,qwen3_8b_baseline,general_biomedical_control,out_of_scope_or_insufficient,abstain_or_qualify,True,4.0,5.0,4.0,5.0
Q187,qwen3_8b_graph_only,general_biomedical_control,out_of_scope_or_insufficient,abstain_or_qualify,True,5.0,4.0,5.0,5.0
Q187,qwen3_8b_literature_only,general_biomedical_control,out_of_scope_or_insufficient,abstain_or_qualify,True,5.0,4.0,4.0,5.0
Q187,qwen3_8b_igkf,general_biomedical_control,out_of_scope_or_insufficient,abstain_or_qualify,True,5.0,4.0,4.0,5.0
Q188,qwen3_8b_baseline,pathway_reasoning,graph_plus_literature,answer_with_qualification,False,4.0,1.0,2.0,1.0
Q188,qwen3_8b_graph_only,pathway_reasoning,graph_plus_literature,answer_with_qualification,False,4.0,5.0,4.0,5.0
Q188,qwen3_8b_literature_only,pathway_reasoning,graph_plus_literature,answer_with_qualification,False,4.0,3.0,3.0,5.0
Q188,qwen3_8b_igkf,pathway_reasoning,graph_plus_literature,answer_with_qualification,False,4.0,4.0,4.0,4.0
Q189,qwen3_8b_baseline,therapeutic_reasoning,graph_plus_literature,answer_with_qualification,True,5.0,3.0,4.0,3.0
Q189,qwen3_8b_graph_only,therapeutic_reasoning,graph_plus_literature,answer_with_qualification,True,5.0,3.0,4.0,5.0
Q189,qwen3_8b_literature_only,therapeutic_reasoning,graph_plus_literature,answer_with_qualification,True,5.0,5.0,5.0,5.0
Q189,qwen3_8b_igkf,therapeutic_reasoning,graph_plus_literature,answer_with_qualification,True,5.0,4.0,4.0,4.0
Q190,qwen3_8b_baseline,variant_interpretation,graph_direct_or_integrated,answer_with_qualification,True,5.0,1.0,2.0,1.0
Q190,qwen3_8b_graph_only,variant_interpretation,graph_direct_or_integrated,answer_with_qualification,True,4.0,4.0,3.0,4.0
Q190,qwen3_8b_literature_only,variant_interpretation,graph_direct_or_integrated,answer_with_qualification,True,3.0,3.0,2.0,4.0
Q190,qwen3_8b_igkf,variant_interpretation,graph_direct_or_integrated,answer_with_qualification,True,5.0,1.0,2.0,2.0
Q191,qwen3_8b_baseline,literature_synthesis,literature,answer_with_qualification,False,3.0,1.0,2.0,2.0
Q191,qwen3_8b_graph_only,literature_synthesis,literature,answer_with_qualification,False,5.0,5.0,3.0,5.0
Q191,qwen3_8b_literature_only,literature_synthesis,literature,answer_with_qualification,False,4.0,3.0,3.0,4.0
Q191,qwen3_8b_igkf,literature_synthesis,literature,answer_with_qualification,False,4.0,4.0,4.0,5.0
Q192,qwen3_8b_baseline,general_biomedical_control,out_of_scope_or_insufficient,abstain_or_qualify,True,3.0,2.0,2.0,2.0
Q192,qwen3_8b_graph_only,general_biomedical_control,out_of_scope_or_insufficient,abstain_or_qualify,True,5.0,5.0,5.0,5.0
Q192,qwen3_8b_literature_only,general_biomedical_control,out_of_scope_or_insufficient,abstain_or_qualify,True,5.0,5.0,5.0,5.0
Q192,qwen3_8b_igkf,general_biomedical_control,out_of_scope_or_insufficient,abstain_or_qualify,True,5.0,5.0,4.0,5.0
Q193,qwen3_8b_baseline,multi_hop_reasoning,graph_plus_literature,answer_with_qualification,False,5.0,3.0,4.0,3.0
Q193,qwen3_8b_graph_only,multi_hop_reasoning,graph_plus_literature,answer_with_qualification,False,5.0,5.0,4.0,5.0
Q193,qwen3_8b_literature_only,multi_hop_reasoning,graph_plus_literature,answer_with_qualification,False,4.0,3.0,3.0,4.0
Q193,qwen3_8b_igkf,multi_hop_reasoning,graph_plus_literature,answer_with_qualification,False,5.0,5.0,4.0,5.0
Q194,qwen3_8b_baseline,general_biomedical_control,out_of_scope_or_insufficient,abstain_or_qualify,True,4.0,3.0,3.0,3.0
Q194,qwen3_8b_graph_only,general_biomedical_control,out_of_scope_or_insufficient,abstain_or_qualify,True,5.0,4.0,4.0,5.0
Q194,qwen3_8b_literature_only,general_biomedical_control,out_of_scope_or_insufficient,abstain_or_qualify,True,5.0,4.0,4.0,5.0
Q194,qwen3_8b_igkf,general_biomedical_control,out_of_scope_or_insufficient,abstain_or_qualify,True,5.0,4.0,4.0,5.0
Q195,qwen3_8b_baseline,therapeutic_reasoning,graph_plus_literature,answer_with_qualification,True,5.0,4.0,4.0,4.0
Q195,qwen3_8b_graph_only,therapeutic_reasoning,graph_plus_literature,answer_with_qualification,True,5.0,5.0,4.0,5.0
Q195,qwen3_8b_literature_only,therapeutic_reasoning,graph_plus_literature,answer_with_qualification,True,5.0,4.0,3.0,5.0
Q195,qwen3_8b_igkf,therapeutic_reasoning,graph_plus_literature,answer_with_qualification,True,5.0,5.0,5.0,5.0
Q196,qwen3_8b_baseline,pathway_reasoning,graph_plus_literature,answer_with_qualification,False,4.0,2.0,3.0,1.0
Q196,qwen3_8b_graph_only,pathway_reasoning,graph_plus_literature,answer_with_qualification,False,3.0,5.0,2.0,5.0
Q196,qwen3_8b_literature_only,pathway_reasoning,graph_plus_literature,answer_with_qualification,False,5.0,5.0,5.0,5.0
Q196,qwen3_8b_igkf,pathway_reasoning,graph_plus_literature,answer_with_qualification,False,5.0,5.0,4.0,5.0
Q197,qwen3_8b_baseline,multi_hop_reasoning,graph_plus_literature,answer_with_qualification,False,5.0,5.0,4.0,5.0
Q197,qwen3_8b_graph_only,multi_hop_reasoning,graph_plus_literature,answer_with_qualification,False,5.0,5.0,5.0,5.0
Q197,qwen3_8b_literature_only,multi_hop_reasoning,graph_plus_literature,answer_with_qualification,False,4.0,3.0,3.0,4.0
Q197,qwen3_8b_igkf,multi_hop_reasoning,graph_plus_literature,answer_with_qualification,False,5.0,5.0,5.0,5.0
Q198,qwen3_8b_baseline,general_biomedical_control,general_biomedical,answer,False,5.0,5.0,5.0,5.0
Q198,qwen3_8b_graph_only,general_biomedical_control,general_biomedical,answer,False,2.0,2.0,1.0,3.0
Q198,qwen3_8b_literature_only,general_biomedical_control,general_biomedical,answer,False,5.0,4.0,3.0,3.0
Q198,qwen3_8b_igkf,general_biomedical_control,general_biomedical,answer,False,5.0,4.0,4.0,3.0
Q199,qwen3_8b_baseline,general_biomedical_control,out_of_scope_or_insufficient,abstain_or_qualify,True,5.0,5.0,5.0,5.0
Q199,qwen3_8b_graph_only,general_biomedical_control,out_of_scope_or_insufficient,abstain_or_qualify,True,5.0,5.0,4.0,5.0
Q199,qwen3_8b_literature_only,general_biomedical_control,out_of_scope_or_insufficient,abstain_or_qualify,True,5.0,5.0,5.0,5.0
Q199,qwen3_8b_igkf,general_biomedical_control,out_of_scope_or_insufficient,abstain_or_qualify,True,5.0,4.0,4.0,5.0
Q200,qwen3_8b_baseline,general_biomedical_control,general_biomedical,answer,False,5.0,5.0,5.0,5.0
Q200,qwen3_8b_graph_only,general_biomedical_control,general_biomedical,answer,False,2.0,3.0,1.0,2.0
Q200,qwen3_8b_literature_only,general_biomedical_control,general_biomedical,answer,False,2.0,3.0,1.0,2.0
Q200,qwen3_8b_igkf,general_biomedical_control,general_biomedical,answer,False,1.0,3.0,1.0,5.0
Q201,qwen3_8b_baseline,general_biomedical_control,out_of_scope_or_insufficient,abstain_or_qualify,True,5.0,5.0,5.0,5.0
Q201,qwen3_8b_graph_only,general_biomedical_control,out_of_scope_or_insufficient,abstain_or_qualify,True,5.0,5.0,5.0,5.0
Q201,qwen3_8b_literature_only,general_biomedical_control,out_of_scope_or_insufficient,abstain_or_qualify,True,5.0,5.0,5.0,5.0
Q201,qwen3_8b_igkf,general_biomedical_control,out_of_scope_or_insufficient,abstain_or_qualify,True,5.0,5.0,5.0,5.0
Q202,qwen3_8b_baseline,general_biomedical_control,general_biomedical,answer,False,5.0,5.0,5.0,4.0
Q202,qwen3_8b_graph_only,general_biomedical_control,general_biomedical,answer,False,1.0,3.0,1.0,3.0
Q202,qwen3_8b_literature_only,general_biomedical_control,general_biomedical,answer,False,4.0,4.0,3.0,3.0
Q202,qwen3_8b_igkf,general_biomedical_control,general_biomedical,answer,False,5.0,4.0,4.0,3.0
Q203,qwen3_8b_baseline,general_biomedical_control,out_of_scope_or_insufficient,abstain_or_qualify,True,5.0,5.0,5.0,5.0
Q203,qwen3_8b_graph_only,general_biomedical_control,out_of_scope_or_insufficient,abstain_or_qualify,True,5.0,5.0,4.0,5.0
Q203,qwen3_8b_literature_only,general_biomedical_control,out_of_scope_or_insufficient,abstain_or_qualify,True,5.0,5.0,5.0,5.0
Q203,qwen3_8b_igkf,general_biomedical_control,out_of_scope_or_insufficient,abstain_or_qualify,True,5.0,4.0,5.0,5.0
Q204,qwen3_8b_baseline,general_biomedical_control,general_biomedical,answer,False,5.0,5.0,5.0,5.0
Q204,qwen3_8b_graph_only,general_biomedical_control,general_biomedical,answer,False,1.0,3.0,1.0,2.0
Q204,qwen3_8b_literature_only,general_biomedical_control,general_biomedical,answer,False,5.0,5.0,4.0,4.0
Q204,qwen3_8b_igkf,general_biomedical_control,general_biomedical,answer,False,4.0,4.0,4.0,3.0
Q205,qwen3_8b_baseline,general_biomedical_control,out_of_scope_or_insufficient,abstain_or_qualify,True,5.0,5.0,5.0,5.0
Q205,qwen3_8b_graph_only,general_biomedical_control,out_of_scope_or_insufficient,abstain_or_qualify,True,5.0,5.0,5.0,5.0
Q205,qwen3_8b_literature_only,general_biomedical_control,out_of_scope_or_insufficient,abstain_or_qualify,True,4.0,2.0,3.0,3.0
Q205,qwen3_8b_igkf,general_biomedical_control,out_of_scope_or_insufficient,abstain_or_qualify,True,3.0,2.0,3.0,3.0
